adcode,name,longitude,latitude,x,y,xrev
411024,鄢陵县,114.177399,34.102332,10513.369313002813,3792.240217952959,-22635.160832451038
411081,禹州市,113.488478,34.140701,10445.193251094925,3796.506919271879,-22688.298682722118
411082,长葛市,113.813714,34.19592,10468.27669853439,3802.6473706813354,-22643.546815742462
411122,临颍县,113.931261,33.828042,10524.59044462755,3761.7386801290263,-22731.01058015105
411121,舞阳县,113.609286,33.437876,10542.497130923211,3718.3515241750633,-22864.0940092795
411103,郾城区,114.006943,33.587409,10561.13011932711,3734.9798608093774,-22787.776034202154
411102,源汇区,114.017948,33.565441,10564.838115680877,3732.536979979175,-22792.556823974723
411104,召陵区,114.093902,33.586565,10569.289030125217,3734.886006502172,-22779.943349052046
411202,湖滨区,111.188397,34.770886,10156.559177915207,3866.5846166490164,-22727.819072897015
411282,灵宝市,110.89422,34.516828,10160.771720182613,3838.332913355157,-22824.51659570743
411224,卢氏县,111.047858,34.054324,10231.001193607537,3786.9016426208236,-22936.324102290673
411221,渑池县,111.761797,34.767951,10209.299742064477,3866.258239407727,-22676.247965648312
411203,陕州区,111.103563,34.720547,10154.996506243804,3860.986829954209,-22749.427470220115
411281,义马市,111.87448,34.7474,10222.137147151632,3863.9729315079876,-22671.5967318759
411381,邓州市,112.087493,32.68758,10490.326992374727,3634.9172691050794,-23202.260968843235
411322,方城县,113.012494,33.254391,10509.239874615268,3697.9476645096565,-22967.82289033439
411321,南召县,112.429133,33.489877,10426.726708865968,3724.1341282378517,-22959.829916023675
411325,内乡县,111.849392,33.044864,10425.952994862326,3674.647887938745,-23131.163508287173
411327,社旗县,112.948245,33.056109,10527.037321065964,3675.8983520199376,-23025.794204414993
411328,唐河县,112.807636,32.681335,10558.463903819724,3634.2228139528306,-23136.48034069136
411330,桐柏县,113.428287,32.380073,10652.219504298793,3600.7219415626105,-23155.917098765356
411302,宛城区,112.539558,33.003784,10495.176370114907,3670.0797185785536,-23077.5829368069
411303,卧龙区,112.528789,32.989877,10495.826163981104,3668.533235343592,-23082.22486288276
411326,淅川县,111.490964,33.13782,10381.560467019452,3684.984761138503,-23140.09576448467
411323,西峡县,111.47353,33.307294,10359.848044732988,3703.830572583226,-23096.93130103525
411329,新野县,112.360026,32.520805,10535.430312607796,3616.3715912802004,-23219.94557649004
411324,镇平县,112.234697,33.03411,10463.146087301382,3673.4520239343756,-23098.067085738123
411402,梁园区,115.613965,34.443893,10602.487163624788,3830.2224111086716,-22411.650695109875
411421,民权县,115.173971,34.648191,10536.24050190791,3852.940713541694,-22396.952195657832
411423,宁陵县,115.313743,34.460399,10572.86518921096,3832.057907784897,-22434.748379589295
411422,睢县,115.071879,34.445655,10552.552080082663,3830.418348655231,-22460.889447449525
411403,睢阳区,115.653301,34.388389,10613.136137431085,3824.050267190265,-22422.92056340783
411426,夏邑县,116.131447,34.237553,10676.178773515263,3807.2770346290686,-22419.287250132016
411481,永城市,116.4495,33.929291,10744.461036289073,3772.9977497383284,-22471.70539692074
411425,虞城县,115.828319,34.400835,10627.616473963604,3825.4342846161894,-22403.52792714696
411424,柘城县,115.305708,34.091082,10618.674523474674,3790.9891978628384,-22534.262089610285
411525,固始县,115.654481,32.168137,10886.687008186245,3577.154279889735,-23000.519860582186
411522,光山县,114.919152,32.010002,10836.206556289353,3559.5693854940664,-23109.696214244206
411527,淮滨县,115.419537,32.473258,10828.027484873744,3611.084279971313,-22945.19666655
411526,潢川县,115.051908,32.131522,10834.31687838893,3573.082626503088,-23066.503577539665
411521,罗山县,114.512872,32.203883,10774.994226789166,3581.1292989245308,-23098.90880172015
411503,平桥区,114.125656,32.101031,10750.683254928086,3569.69197285261,-23161.463298464878
411524,商城县,115.406862,31.798377,10907.24621498997,3536.0363075765713,-23116.802003186076
411502,浉河区,114.058713,32.116803,10742.52139147634,3571.4458474180665,-23163.7677399071
411528,息县,114.740456,32.342792,10779.891073239667,3596.5762277866284,-23042.18809268486
411523,新县,114.879239,31.643918,10875.487158043841,3518.860190945463,-23205.30421014918
411624,沈丘县,115.098583,33.409369,10684.205778161382,3715.1814948675897,-22733.356626912682
411602,川汇区,114.650628,33.647598,10613.343364097502,3741.672985094203,-22712.27968504184
411625,郸城县,115.177188,33.644743,10662.441248803532,3741.355503995777,-22664.287040215568
411621,扶沟县,114.394821,34.059968,10538.660023330087,3787.529265499814,-22626.45685201195
411626,淮阳县,114.886153,33.731561,10624.761405451796,3751.0098206343646,-22668.320537701497
411628,鹿邑县,115.484454,33.86,10664.079948400766,3765.2924667992556,-22579.08524355031
411623,商水县,114.611651,33.542138,10622.715363232264,3729.9456447649454,-22743.678868045456
411627,太康县,114.837888,34.064463,10578.916583875282,3788.0291175269344,-22584.44122879279
411622,西华县,114.529756,33.767407,10587.37481971794,3754.9959598477394,-22691.79269285808
411681,项城市,114.875333,33.465838,10656.544794688723,3721.4609485092815,-22739.276796426413
411726,泌阳县,113.327144,32.723975,10602.021239302894,3638.9644580988534,-23076.826664505934
411723,平舆县,114.619159,32.96271,10694.08934024449,3665.5122164290756,-22894.293231014963
411725,确山县,114.026429,32.802064,10658.088779715408,3647.6480943492934,-22991.232648192738
411722,上蔡县,114.264381,33.262439,10624.676342105291,3698.8426164816824,-22849.302597647642
411727,汝南县,114.362379,33.006729,10664.812336099276,3670.4072078377003,-22906.82612199663
411728,遂平县,114.013182,33.145649,10615.471462350059,3685.8553599194415,-22903.194181470153
411721,西平县,114.021538,33.387684,10586.868954398054,3712.7700841427654,-22839.03364641847
411729,新蔡县,114.96547,32.744896,10752.766245790286,3641.2909106593343,-22918.17728607631
411702,驿城区,113.993914,32.973054,10634.507962896649,3666.662487701272,-22949.94170029145
411724,正阳县,114.392773,32.605697,10715.886386587294,3625.811733279359,-23007.564824543202
420700,鄂州市,114.894935,30.391141,11020.924359481689,3379.5491513506795,-23510.909175333472
422800,恩施土家族苗族自治州,109.488172,30.272156,10515.066749461295,3366.3178068686325,-24058.7503182496
420200,黄石市,115.038962,30.201038,11056.151674955969,3358.4093582669243,-23542.68800324062
421100,黄冈市,114.872199,30.453667,11011.684639643141,3386.502154208892,-23498.027064156755
420800,荆门市,112.199427,31.035395,10690.713188935639,3451.191346652076,-23611.21553675054
421000,荆州市,112.239746,30.335184,10772.395556933621,3373.326633023312,-23779.20081335845
421300,随州市,113.382515,31.690191,10728.448259278524,3524.005831179255,-23335.36989945846
420300,十堰市,110.799291,32.629462,10376.507743975304,3628.4544437186228,-23337.993081044497
420100,武汉市,114.305469,30.593175,10941.638713424698,3402.015692940677,-23518.566658138858
420900,孝感市,113.957037,30.917766,10871.574020676711,3438.1107917915583,-23472.655616003085
420600,襄阳市,112.122426,32.009016,10572.605319433393,3559.4597405332797,-23373.662619828116
421200,咸宁市,114.322616,29.841362,11027.23342085726,3318.412744761653,-23697.339637448313
420500,宜昌市,111.286445,30.691865,10641.78499556146,3412.990197180146,-23783.275472513742
429005,潜江市,112.899762,30.402167,10828.321389255172,3380.7752622407834,-23699.614109243594
429021,神农架林区,110.675743,31.744915,10466.148907990528,3530.0912377047457,-23577.56749043103
429006,天门市,113.166078,30.663337,10824.722071616732,3409.817832635171,-23610.508119731097
429004,仙桃市,113.423583,30.361438,10883.096165736551,3376.246124707403,-23659.23194662046
420114,蔡甸区,114.087285,30.536454,10927.140166227267,3395.7082164489666,-23553.21809492178
420112,东西湖区,114.137116,30.619917,10922.507385951694,3404.9894510962336,-23528.184875648913
420105,汉阳区,114.21861,30.553983,10937.743466997857,3397.657472552053,-23536.39037265602
420113,汉南区,114.084597,30.308829,10952.404301059541,3370.3959099588546,-23608.48868593532
420111,洪山区,114.343796,30.500247,10955.7888417434,3391.6819333909216,-23537.41604562648
420116,黄陂区,114.375725,30.882174,10915.574546359267,3434.1528978317733,-23441.425915839645
420103,江汉区,114.270867,30.601475,10937.389552220866,3402.9386677627213,-23519.86400829961
420115,江夏区,114.319097,30.376308,10967.353550486794,3377.8996952620782,-23569.72189697975
420102,江岸区,114.30911,30.600052,10941.21067351311,3402.7804276215447,-23516.54901392317
420104,硚口区,114.21492,30.582202,10934.208859405931,3400.7954757452194,-23529.89783861684
420107,青山区,114.384968,30.640191,10943.932755392321,3407.2439561013102,-23499.54229931273
420106,武昌区,114.31665,30.554408,10947.083987743878,3397.7047333110136,-23526.89889740711
420117,新洲区,114.801096,30.841425,10960.827698023611,3429.6215362626767,-23410.77770275149
420281,大冶市,114.980424,30.096147,11062.281890921158,3346.7452917537807,-23573.366006251475
420202,黄石港区,115.065849,30.222938,11056.274674648374,3360.8446773756928,-23534.86524622784
420205,铁山区,114.891605,30.203118,11041.756184334472,3358.640657981365,-23556.352409939318
420203,西塞山区,115.109955,30.204924,11062.53791634795,3358.8414884064982,-23534.935863267914
420204,下陆区,114.961327,30.173912,11051.733666618073,3355.3928986256246,-23556.63615484812
420222,阳新县,115.215227,29.830257,11114.56758060147,3317.1778489304716,-23613.86574545993
420381,丹江口市,111.513127,32.540157,10453.768617190954,3618.5235682387797,-23294.336233180104
420325,房县,110.733181,32.050378,10436.89167261977,3564.0592687970648,-23494.049064494226
420302,茅箭区,110.813719,32.591904,10382.21221760734,3624.2779270479778,-23346.431059301744
420322,郧西县,110.425983,32.993182,10299.306784412223,3668.9007572456235,-23277.486843844632
420304,郧阳区,110.81205,32.834775,10353.826821072425,3651.2856159642215,-23283.10756996242
420303,张湾区,110.769132,32.652297,10371.035439171173,3630.993736497104,-23334.85979255838
420323,竹山县,110.228747,32.224808,10369.49659022318,3583.456196292156,-23496.612515420056
420324,竹溪县,109.715304,32.318255,10310.571226574892,3593.8476695687355,-23520.676614354943
420504,点军区,111.268119,30.693247,10639.880231827228,3413.1438780481058,-23784.687361139833
420582,当阳市,111.788312,30.821266,10675.41868444667,3427.3798194629658,-23703.405520366454
420529,五峰土家族自治县,111.07374,30.156741,10679.863046654826,3353.4834527618505,-23934.535431290882
420503,伍家岗区,111.361037,30.644334,10654.157781281656,3407.7046650998323,-23787.841903593733
420502,西陵区,111.285646,30.710781,10639.62262743725,3415.0936901601217,-23778.68991825629
420505,猇亭区,111.43462,30.530903,10673.68110093861,3395.090935336054,-23808.64760748163
420526,兴山县,110.746804,31.348196,10517.482004734899,3485.9753764485104,-23671.256495606503
420506,夷陵区,111.32638,30.770006,10636.976125447165,3421.6796159234464,-23760.184773532746
420581,宜都市,111.450096,30.378299,10691.894365997327,3378.121098017583,-23844.477605894357
420525,远安县,111.640508,31.060869,10634.610853467962,3454.024100943252,-23658.138040584603
420528,长阳土家族自治县,111.207242,30.472763,10658.271140697876,3388.62566351031,-23844.67616421986
420583,枝江市,111.76053,30.42594,10716.446093164779,3383.418862294334,-23803.08055492217
420527,秭归县,110.977711,30.825897,10597.49783666343,3427.8947949329527,-23779.668414304164
420626,保康县,111.261308,31.87831,10506.33928366559,3544.924999920005,-23488.24706543263
420606,樊城区,112.135684,32.044832,10569.721716331622,3563.4425436930815,-23363.27518659344
420625,谷城县,111.652982,32.263849,10498.964198620231,3587.7976252111253,-23352.591252924125
420682,老河口市,111.683861,32.359068,10490.835461581644,3598.3861480521223,-23325.158473024465
420624,南漳县,111.838905,31.774636,10572.748658991424,3533.3962659801664,-23460.03731326852
420602,襄城区,112.134052,32.010366,10573.545859785758,3559.609862944094,-23372.222099467806
420607,襄州区,112.211982,32.087127,10572.023240276238,3568.145823223007,-23345.284864124278
420684,宜城市,112.257788,31.719806,10618.633657833618,3527.2990720653816,-23434.30988333167
420683,枣阳市,112.771959,32.128818,10619.931246331798,3572.7819368743167,-23281.8940175128
420704,鄂城区,114.891586,30.400651,11019.530155513019,3380.6066803335284,-23508.94137228612
420703,华容区,114.729878,30.534309,10988.929605669882,3395.4696886184497,-23492.19010789905
420702,梁子湖区,114.684731,30.100141,11033.387408862854,3347.18943168622,-23600.861043885645
420802,东宝区,112.201493,31.051852,10689.061934791202,3453.0213944407974,-23606.93710797406
420804,掇刀区,112.207962,30.973451,10698.47518800261,3444.303063233192,-23625.747434282785
420821,京山县,113.119566,31.018457,10780.303678148382,3449.30781080439,-23527.72508615414
420822,沙洋县,112.588581,30.709221,10764.365670805757,3414.9202153742913,-23654.50351709237
420881,钟祥市,112.58812,31.167819,10712.801635832835,3465.917131933335,-23541.332715995948
420982,安陆市,113.688941,31.25561,10807.506954485269,3475.679647909494,-23414.841053969634
420922,大悟县,114.127022,31.561164,10813.881073340637,3509.6577983643197,-23297.20951835665
420984,汉川市,113.839149,30.661243,10889.339556240553,3409.58497609573,-23546.636772487964
420902,孝南区,113.910705,30.916812,10867.262285127723,3438.004705287916,-23477.309830776398
420921,孝昌县,113.998009,31.258159,10836.594970107803,3475.9631012614695,-23384.82892545171
420981,应城市,113.572707,30.92837,10833.707535392892,3439.28997552806,-23506.714699514665
420923,云梦县,113.753554,31.020983,10840.435392686935,3449.5887065152915,-23466.68385008676
421022,公安县,112.229648,30.058336,10801.756963998232,3342.5406410313312,-23847.131064585476
421083,洪湖市,113.475801,29.826916,10947.13485836217,3316.8063237641522,-23782.459595087694
421023,监利县,112.904788,29.840179,10890.602767382697,3318.2811930490657,-23834.381581888403
421024,江陵县,112.424664,30.041822,10822.33103917632,3340.7042547408196,-23832.33489874879
421003,荆州区,112.190185,30.352853,10765.695237718794,3375.2914573764083,-23779.66437264967
421002,沙市区,112.25193,30.326009,10774.574353493135,3372.3063566387013,-23780.25928952333
421081,石首市,112.425454,29.720938,10857.289796993038,3305.021380909857,-23909.07482820557
421087,松滋市,111.756781,30.174529,10743.599419556875,3355.4615101274567,-23864.55371828695
421122,红安县,114.618236,31.288153,10892.089716148936,3479.2984876244104,-23318.45508593315
421127,黄梅县,115.944219,30.070453,11157.906958700676,3343.888073069731,-23486.73974966383
421102,黄州区,114.880104,30.434354,11014.624297498885,3384.3545141199584,-23501.924774389125
421123,罗田县,115.399222,30.78429,11024.48965229846,3423.2680222316494,-23367.564349828568
421181,麻城市,115.008163,31.172739,10942.50121862096,3466.464244719414,-23309.85388336903
421126,蕲春县,115.437007,30.225964,11091.596671064563,3361.1811739794894,-23498.47894986039
421121,团风县,114.872191,30.643569,10990.164616301558,3407.6195957337036,-23452.107507406432
421125,浠水县,115.265355,30.452115,11049.548667053701,3386.3295690373484,-23460.712635133183
421182,武穴市,115.561217,29.844107,11146.398972820236,3318.7179936636426,-23577.219680445458
421124,英山县,115.681359,30.735157,11057.085007023199,3417.8043448905023,-23352.526333455193
421281,赤壁市,113.90038,29.725184,10999.262791958487,3305.4935436923142,-23765.63092573636
421223,崇阳县,114.039523,29.556688,11031.143731758726,3286.7564875940925,-23791.974069541975
421221,嘉鱼县,113.939271,29.970676,10975.999606516018,3332.79269248911,-23703.52593078329
421222,通城县,113.816966,29.245269,11043.387086546338,3252.1261386656174,-23886.549028221314
421224,通山县,114.482622,29.606372,11068.555364819944,3292.2814371192094,-23737.425330967926
421202,咸安区,114.298711,29.852891,11023.654757936069,3319.694790150009,-23696.909263621303
421303,曾都区,113.37112,31.71628,10724.353304041972,3526.906974568692,-23329.88546024923
421381,广水市,113.825889,31.616853,10778.903390861058,3515.8505146130965,-23311.805276566796
421321,随县,113.290634,31.883739,10697.336861014797,3545.5287144150516,-23295.24605599251
422823,巴东县,110.340756,31.042324,10512.84807681639,3451.9618638258044,-23786.584379980453
422801,恩施市,109.479664,30.29468,10511.8362072427,3368.822515891733,-24054.04476410712
422828,鹤峰县,110.033662,29.890171,10608.342553464996,3323.840392724205,-24099.248285849237
422822,建始县,109.722109,30.602129,10501.936132046847,3403.0113937306273,-23955.084809255553
422827,来凤县,109.407828,29.493484,10589.729673181795,3279.728089925114,-24255.150734694016
422802,利川市,108.936452,30.29098,10460.073580342278,3368.4110692843155,-24107.11141410953
422826,咸丰县,109.139726,29.665202,10545.824626299542,3298.823438177148,-24239.830465667936
422825,宣恩县,109.489926,29.98692,10545.660399566284,3334.5990542974587,-24128.193922372546
430700,常德市,111.698784,29.031654,10860.414022762585,3228.3717691944025,-24142.196643030613
431000,郴州市,113.014984,25.770532,11317.539058755881,2865.7291791201756,-24733.557149443535
430400,衡阳市,112.572018,26.893368,11164.363742652968,2990.5905474678134,-24538.744532043405
431300,娄底市,111.994482,27.70027,11026.652890226638,3080.319490824141,-24417.906248692278
430500,邵阳市,111.467674,27.23895,11020.821364900756,3029.0198830041813,-24572.418800532967
433100,湘西土家族苗族自治州,109.738906,28.31195,10743.401190733894,3148.3393991552625,-24500.475112026055
430300,湘潭市,112.944026,27.829795,11106.91562570007,3094.7229021283993,-24295.48472128265
431100,永州市,111.613418,26.419641,11115.333850818977,2937.9112590915756,-24736.27125184737
430900,益阳市,112.355129,28.554349,10974.360977277542,3175.2946008286135,-24188.875334078704
430800,张家界市,110.479148,29.117013,10732.935297315888,3237.8638424275255,-24240.69345508651
430200,株洲市,113.133853,27.827986,11125.768643689855,3094.5217380979075,-24277.221756790426
430600,岳阳市,113.12873,29.356803,10964.624375704116,3264.528918641754,-23927.173448363043
430100,长沙市,112.938884,28.22808,11065.38508699928,3139.0129053811793,-24206.245818435746
431200,怀化市,110.001923,27.569517,10843.419364030275,3065.7795237269347,-24643.51454212424
430102,芙蓉区,113.032539,28.185389,11078.987723291315,3134.265589944082,-24206.74163986909
430105,开福区,112.985884,28.256298,11067.06190797785,3142.15079737256,-24195.239415185904
430181,浏阳市,113.643076,28.162833,11141.17903060925,3131.757322463836,-24151.99141313455
430124,宁乡市,112.551885,28.277483,11022.359733514051,3144.5066072044897,-24232.931673334075
430103,天心区,112.989897,28.114526,11082.139556345472,3126.3854977977503,-24226.948656066736
430112,望城区,112.831176,28.353434,11041.821965200013,3152.952494036914,-24188.298364947084
430111,雨花区,113.03826,28.135722,11084.69095592399,3128.742530849323,-24217.415995586376
430104,岳麓区,112.93132,28.234538,11063.974426449204,3139.731046513802,-24205.52205620693
430121,长沙县,113.081097,28.246918,11077.362550244685,3141.107724621864,-24188.040986547032
430224,茶陵县,113.539094,26.777521,11271.797957186332,2977.708154189571,-24467.850137830872
430202,荷塘区,113.173487,27.855928,11126.799894622345,3097.6289383964104,-24267.072541808324
430281,醴陵市,113.496999,27.646096,11180.128572570635,3074.2952452808336,-24282.009823929424
430203,芦淞区,113.152724,27.78507,11132.021011847592,3089.7494022590076,-24284.95723310507
430204,石峰区,113.117731,27.875445,11119.315442137216,3099.799263649645,-24268.183261928883
430211,天元区,113.082216,27.826866,11120.805323500477,3094.3971920978242,-24282.550377100328
430225,炎陵县,113.772655,26.489902,11323.45586603181,2945.7244077628634,-24506.279422921867
430223,攸县,113.396385,27.014583,11234.028368023892,3004.0698719321686,-24430.69068354553
430221,株洲县,113.144109,27.699232,11139.947795455158,3080.2040633704923,-24304.94846833403
430382,韶山市,112.52667,27.915008,11057.172504732802,3104.1987399007967,-24317.393379993096
430321,湘潭县,112.950831,27.778958,11112.78320283265,3089.0697369442682,-24306.185543132167
430381,湘乡市,112.550205,27.718549,11079.511124179833,3082.352148266569,-24359.109398143864
430302,雨湖区,112.907162,27.856325,11100.575153433136,3097.6730855053684,-24293.167674288714
430304,岳塘区,112.969479,27.872028,11105.092744407728,3099.4192871476052,-24283.52215738164
430482,常宁市,112.399878,26.421956,11193.430953181196,2938.1686912256764,-24657.45442896513
430422,衡南县,112.677877,26.738247,11190.165953661031,2973.3408152545126,-24561.83657402212
430423,衡山县,112.868268,27.23029,11160.166407120427,3028.056875539253,-24435.842796842488
430421,衡阳县,112.370546,26.969577,11136.854799446297,2999.065124360971,-24542.13645330304
430424,衡东县,112.953168,27.08117,11183.481482860827,3011.474465242469,-24460.08128848081
430481,耒阳市,112.859759,26.422277,11239.19727935424,2938.2043869989147,-24611.58830107153
430412,南岳区,112.738604,27.232443,11147.129951062861,3028.2962929840555,-24448.190906224234
430426,祁东县,112.090356,26.799896,11125.778020920052,2980.196294146589,-24606.82405531226
430407,石鼓区,112.597992,26.943755,11161.954650447447,2996.1936718483394,-24525.21527848948
430406,雁峰区,112.6154,26.840602,11173.878153045103,2984.7228740388964,-24545.89139087373
430408,蒸湘区,112.567107,26.911854,11162.049272202377,2992.6462236799002,-24535.214742878474
430405,珠晖区,112.620209,26.894765,11169.004975581443,2990.7458963625595,-24533.66177412526
430511,北塔区,111.452196,27.246489,11018.544552579266,3029.8582332672413,-24572.284352474664
430529,城步苗族自治县,110.322239,26.390598,10989.513697855824,2934.6816256269194,-24871.11573723112
430503,大祥区,111.439091,27.221452,11019.727047886903,3027.074074156454,-24579.10727174412
430525,洞口县,110.575846,27.06032,10950.139430389754,3009.1559080087786,-24700.05306228456
430524,隆回县,111.032437,27.113978,10990.089674088571,3015.122773430619,-24643.03150717385
430521,邵东县,111.74427,27.258987,11046.178787135108,3031.2480331860265,-24540.651422312225
430523,邵阳县,111.273805,26.990637,11026.095216857815,3001.407033969677,-24646.220276162436
430502,双清区,111.496341,27.232708,11024.273848467647,3028.3257614572894,-24570.96228083594
430527,绥宁县,110.155655,26.581954,10954.674256906692,2955.9607545482677,-24846.326903554916
430581,武冈市,110.631884,26.726599,10988.101130561821,2972.045536853648,-24767.562282006074
430522,新邵县,111.458656,27.320917,11011.802794791742,3038.1347597799095,-24555.188127160756
430528,新宁县,110.856988,26.433367,11038.688327152115,2939.437614803309,-24808.648583848582
430623,华容县,112.540463,29.531057,10888.8988454068,3283.906274622547,-23943.049414362198
430611,君山区,113.006435,29.461106,10941.538080690385,3276.127598504854,-23914.4744025681
430682,临湘市,113.450423,29.476849,10982.820681678077,3277.8782482185225,-23867.78049593152
430681,汨罗市,113.067251,28.806881,11017.321923117162,3203.3766101973606,-24061.23404462436
430626,平江县,113.581234,28.701868,11078.540774038685,3191.698977066351,-24035.31156052855
430624,湘阴县,112.909426,28.689104,11014.356677799362,3190.279597472546,-24103.77778165463
430603,云溪区,113.272312,29.472745,10966.022186835658,3277.4218760896465,-23885.989902939968
430602,岳阳楼区,113.129684,29.371814,10963.100653474898,3266.198168648226,-23923.554163407323
430621,岳阳县,113.116418,29.144066,10986.252134393657,3240.8721843384615,-23978.175119497257
430721,安乡县,112.171131,29.411309,10865.989966990412,3270.590083177943,-24007.12179753791
430703,鼎城区,111.680783,29.018593,10860.037389709098,3226.9193626702186,-24147.001021682372
430722,汉寿县,111.970514,28.906106,10900.048602106946,3214.4106073922258,-24145.04815219126
430781,津市市,111.877499,29.60548,10816.779215842818,3292.1822451262856,-23989.509381146774
430723,澧县,111.758702,29.633236,10802.3179208692,3295.2687618926325,-23994.38588759944
430724,临澧县,111.647517,29.440793,10812.128752512994,3273.868756630132,-24050.861983811912
430726,石门县,111.380014,29.584292,10770.94231599902,3289.8261016889983,-24042.657489794205
430725,桃源县,111.488925,28.902503,10853.543951022106,3214.0099473580294,-24192.76959418392
430702,武陵区,111.683153,29.055163,10856.420368190453,3230.9860119765053,-24138.21604352119
430821,慈利县,111.139775,29.429999,10764.102413759205,3272.66844455433,-24102.594670640276
430822,桑植县,110.204652,29.414111,10675.203305058,3270.9016705817226,-24196.947008713512
430811,武陵源区,110.550433,29.34573,10715.89609049099,3263.2975812677178,-24179.693984463825
430802,永定区,110.537138,29.119855,10738.2722723793,3238.1798779027363,-24234.390201083217
430923,安化县,111.212846,28.374107,10881.330011440914,3155.251368554519,-24341.928317176353
430903,赫山区,112.374145,28.579494,10973.595952912528,3178.0907697322664,-24181.239201103646
430921,南县,112.396337,29.362275,10893.054383189261,3265.1374148135887,-23996.86892408127
430922,桃江县,112.155822,28.518084,10958.664623886918,3171.2618680669934,-24216.676203264175
430981,沅江市,112.355954,28.847045,10943.789857871176,3207.8429187217703,-24121.23525716299
430902,资阳区,112.324272,28.59111,10967.514106067758,3179.3824896759857,-24183.43775751871
431028,安仁县,113.26932,26.709061,11251.78809343338,2970.0952799344886,-24509.384602191676
431002,北湖区,113.011035,25.784054,11315.85382130343,2867.232849667608,-24731.13376419416
431021,桂阳县,112.734173,25.754172,11290.973914182834,2863.9099179046757,-24765.090550900175
431027,桂东县,113.944614,26.077616,11380.944728917542,2899.8774683072575,-24576.350298737867
431024,嘉禾县,112.36902,25.587519,11270.146566394678,2845.377806697662,-24836.36004816941
431025,临武县,112.563456,25.27556,11318.91469441633,2810.6874088048608,-24881.193536001527
431026,汝城县,113.684727,25.532816,11407.31416822683,2839.2947354096723,-24715.683255707336
431003,苏仙区,113.112105,25.797013,11324.736239627131,2868.6739136096417,-24718.311905094135
431023,永兴县,113.116527,26.12715,11293.449633770706,2905.385737564506,-24648.618037361503
431022,宜章县,112.948712,25.399938,11345.986065828462,2824.518464517665,-24816.93169899073
431081,资兴市,113.236146,25.976243,11319.957869197067,2888.604609676518,-24668.416663709977
431124,道县,111.600795,25.526437,11198.804448496741,2838.585379218128,-24926.11385032745
431122,东安县,111.316464,26.392183,11088.3990806998,2934.8578804573945,-24771.738095881086
431129,江华瑶族自治县,111.579535,25.185809,11228.260654358404,2800.7069373285553,-24998.578215054564
431125,江永县,111.343911,25.273539,11196.468771184153,2810.462669995782,-25004.242353704336
431103,冷水滩区,111.592343,26.46128,11109.219489436085,2942.541590250024,-24729.431341624884
431127,蓝山县,112.196567,25.369725,11273.251591136386,2821.158724963637,-24898.715888127917
431102,零陵区,111.631109,26.221936,11136.088239991992,2915.9261100322565,-24776.766181234954
431126,宁远县,111.945844,25.570888,11229.263882737474,2843.528409798213,-24882.259808892297
431121,祁阳县,111.840657,26.58012,11122.421164104722,2955.7568104731313,-24679.153383849698
431123,双牌县,111.659967,25.961909,11163.751107194277,2887.0106432790253,-24829.008935354723
431128,新田县,112.203287,25.904305,11223.5580840026,2880.6049756104635,-24786.80327235353
431223,辰溪县,110.183917,28.006336,10817.810178520027,3114.35457659329,-24526.836937875458
431281,洪江市,109.836669,27.208609,10862.522590461207,3025.645909621572,-24740.415555505642
431202,鹤城区,110.040315,27.578926,10846.273664007736,3066.825821329419,-24637.61711768245
431225,会同县,109.735661,26.887238,10883.65766845698,2989.9088805209303,-24821.38775560542
431229,靖州苗族侗族自治县,109.696273,26.575107,10909.642221345532,2955.1993559209736,-24893.499419431922
431226,麻阳苗族自治县,109.81701,27.857569,10796.640024896253,3097.81142052689,-24596.696662768532
431230,通道侗族自治县,109.784412,26.158054,10957.87302792763,2908.822317552514,-24974.680767177146
431227,新晃侗族自治县,109.174932,27.352673,10783.087262868898,3041.666083689409,-24773.714500312446
431224,溆浦县,110.594879,27.908267,10868.026860939963,3103.4491286627954,-24508.743793498623
431222,沅陵县,110.393844,28.452686,10793.185803121009,3163.9894936799956,-24403.947916795143
431228,芷江侗族自治县,109.684629,27.443499,10824.532064584555,3051.766097085437,-24703.067187726723
431221,中方县,109.944711,27.440138,10850.529492286156,3051.392347883402,-24678.151984924836
431381,冷水江市,111.434984,27.686251,10972.975415320001,3078.760552989172,-24476.135875575867
431382,涟源市,111.664329,27.692577,10994.92189366017,3079.4640154860704,-24452.1355253448
431302,娄星区,112.001914,27.729863,11024.392865739846,3083.6102852709814,-24410.55007341693
431321,双峰县,112.175163,27.457172,11068.945081383596,3053.286559102524,-24454.250274241553
431322,新化县,111.327412,27.726514,10958.338047000245,3083.2378704903754,-24477.693618948193
433125,保靖县,109.660559,28.699878,10696.327497724664,3191.4776855126306,-24418.192565782207
433123,凤凰县,109.581083,27.958081,10763.439483999966,3108.9885344200648,-24597.0270140359
433126,古丈县,109.950728,28.616935,10733.119238144986,3182.2542757939746,-24409.194014498462
433124,花垣县,109.482078,28.572029,10691.937619977612,3177.2606484013545,-24465.39236047764
433101,吉首市,109.698015,28.262376,10744.39970585812,3142.8266818265824,-24515.890957641335
433122,泸溪县,110.21961,28.216641,10800.116630104987,3137.7408681535444,-24475.29386025871
433130,龙山县,109.443938,29.457663,10596.968757484821,3275.7447307563843,-24260.22682967082
